datetime,date,hour,aqi,co,pm2_5,pm10,no2,so2,o3,temperature,humidity,wind_speed,pressure,rainfall
2023-12-06 15:30:00,2023-12-06,15,5.0,2937.32,243.71,296.7,130.24,150.68,56.51,18.16,52.21,1.27,99.21,0.0
2023-12-06 16:30:00,2023-12-06,16,5.0,4379.27,318.29,395.01,159.03,133.51,12.34,18.16,52.21,1.27,99.21,0.0
2023-12-06 17:30:00,2023-12-06,17,5.0,5661.01,368.01,463.34,160.4,135.42,0.49,18.16,52.21,1.27,99.21,0.0
2023-12-06 18:30:00,2023-12-06,18,5.0,6729.13,421.75,532.9,161.77,150.68,0.0,18.16,52.21,1.27,99.21,0.0
2023-12-06 19:30:00,2023-12-06,19,5.0,7049.56,453.52,577.68,154.91,139.24,0.0,18.16,52.21,1.27,99.21,0.0
2023-12-06 20:30:00,2023-12-06,20,5.0,6301.88,427.81,548.18,137.09,108.72,0.0,18.16,52.21,1.27,99.21,0.0
2023-12-06 21:30:00,2023-12-06,21,5.0,5447.39,388.81,500.78,111.04,81.06,0.0,18.16,52.21,1.27,99.21,0.0
2023-12-06 22:30:00,2023-12-06,22,5.0,5233.76,391.08,501.19,93.22,68.66,0.0,18.16,52.21,1.27,99.21,0.0
2023-12-06 23:30:00,2023-12-06,23,5.0,4913.33,380.7,486.11,85.68,52.93,0.0,18.16,52.21,1.27,99.21,0.0
2023-12-07 00:30:00,2023-12-07,0,5.0,4058.84,328.96,419.42,79.51,35.29,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 01:30:00,2023-12-07,1,5.0,3417.97,295.12,374.3,71.97,28.85,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 02:30:00,2023-12-07,2,5.0,3070.83,283.53,353.31,64.43,27.66,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 03:30:00,2023-12-07,3,5.0,2830.51,282.98,344.28,58.26,27.66,0.01,18.32,50.68,1.27,99.14,0.0
2023-12-07 04:30:00,2023-12-07,4,5.0,2723.69,288.9,344.59,52.09,27.66,0.02,18.32,50.68,1.27,99.14,0.0
2023-12-07 05:30:00,2023-12-07,5,5.0,2803.8,303.63,357.05,48.67,29.09,0.01,18.32,50.68,1.27,99.14,0.0
2023-12-07 06:30:00,2023-12-07,6,5.0,3311.16,344.22,404.7,47.98,36.24,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 07:30:00,2023-12-07,7,5.0,4592.9,423.2,505.2,50.04,49.59,0.01,18.32,50.68,1.27,99.14,0.0
2023-12-07 08:30:00,2023-12-07,8,5.0,5607.6,476.42,570.6,54.15,58.17,0.54,18.32,50.68,1.27,99.14,0.0
2023-12-07 09:30:00,2023-12-07,9,5.0,5821.23,485.95,578.33,60.32,63.9,3.35,18.32,50.68,1.27,99.14,0.0
2023-12-07 10:30:00,2023-12-07,10,5.0,5714.42,492.42,583.91,80.88,70.57,11.09,18.32,50.68,1.27,99.14,0.0
2023-12-07 11:30:00,2023-12-07,11,5.0,5233.76,492.04,577.94,108.3,74.39,35.05,18.32,50.68,1.27,99.14,0.0
2023-12-07 12:30:00,2023-12-07,12,5.0,2429.96,287.59,325.43,75.4,113.49,110.15,18.32,50.68,1.27,99.14,0.0
2023-12-07 13:30:00,2023-12-07,13,5.0,1842.5,230.07,258.66,58.26,102.04,134.47,18.32,50.68,1.27,99.14,0.0
2023-12-07 14:30:00,2023-12-07,14,5.0,1588.82,211.88,237.09,52.09,92.51,144.48,18.32,50.68,1.27,99.14,0.0
2023-12-07 15:30:00,2023-12-07,15,5.0,2002.72,229.36,261.83,70.6,77.25,114.44,18.32,50.68,1.27,99.14,0.0
2023-12-07 16:30:00,2023-12-07,16,5.0,2990.72,266.92,314.8,116.53,67.71,45.42,18.32,50.68,1.27,99.14,0.0
2023-12-07 17:30:00,2023-12-07,17,5.0,3845.21,289.05,347.24,137.09,61.99,2.24,18.32,50.68,1.27,99.14,0.0
2023-12-07 18:30:00,2023-12-07,18,5.0,4592.9,318.68,388.11,123.38,61.99,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 19:30:00,2023-12-07,19,5.0,4913.33,351.81,434.35,109.67,61.99,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 20:30:00,2023-12-07,20,5.0,4859.92,363.66,452.81,97.33,57.22,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 21:30:00,2023-12-07,21,5.0,4699.71,366.42,455.66,90.48,51.5,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 22:30:00,2023-12-07,22,5.0,4699.71,373.7,463.98,86.37,47.68,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-07 23:30:00,2023-12-07,23,5.0,4325.87,348.94,429.06,81.57,38.62,0.0,18.32,50.68,1.27,99.14,0.0
2023-12-08 00:30:00,2023-12-08,0,5.0,3417.97,288.66,347.51,74.03,27.42,0.0,17.01,51.16,1.79,99.09,0.0
2023-12-08 01:30:00,2023-12-08,1,5.0,2777.1,252.09,297.58,65.8,23.84,0.02,17.01,51.16,1.79,99.09,0.0
2023-12-08 02:30:00,2023-12-08,2,5.0,2429.96,236.4,276.04,59.63,23.13,0.16,17.01,51.16,1.79,99.09,0.0
2023-12-08 03:30:00,2023-12-08,3,5.0,2269.74,233.17,270.72,55.52,23.13,0.44,17.01,51.16,1.79,99.09,0.0
2023-12-08 04:30:00,2023-12-08,4,5.0,2189.64,233.35,268.89,52.78,23.13,0.7,17.01,51.16,1.79,99.09,0.0
2023-12-08 05:30:00,2023-12-08,5,5.0,2136.23,238.76,272.52,52.09,23.84,1.04,17.01,51.16,1.79,99.09,0.0
2023-12-08 06:30:00,2023-12-08,6,5.0,2376.56,262.67,300.33,54.84,29.56,0.78,17.01,51.16,1.79,99.09,0.0
2023-12-08 07:30:00,2023-12-08,7,5.0,3257.75,322.73,376.57,58.26,41.48,0.02,17.01,51.16,1.79,99.09,0.0
2023-12-08 08:30:00,2023-12-08,8,5.0,4165.65,377.57,446.54,62.38,51.02,0.98,17.01,51.16,1.79,99.09,0.0
2023-12-08 09:30:00,2023-12-08,9,5.0,4699.71,411.92,489.28,64.43,58.17,4.92,17.01,51.16,1.79,99.09,0.0
2023-12-08 10:30:00,2023-12-08,10,5.0,4806.52,432.65,514.38,76.77,65.8,13.77,17.01,51.16,1.79,99.09,0.0
2023-12-08 11:30:00,2023-12-08,11,5.0,4432.68,437.11,514.65,94.59,71.53,39.7,17.01,51.16,1.79,99.09,0.0
2023-12-08 12:30:00,2023-12-08,12,5.0,1789.09,223.56,250.74,46.61,68.66,141.62,17.01,51.16,1.79,99.09,0.0
2023-12-08 13:30:00,2023-12-08,13,5.0,1308.44,172.03,190.81,31.53,56.27,163.08,17.01,51.16,1.79,99.09,0.0
2023-12-08 14:30:00,2023-12-08,14,5.0,1201.63,151.66,168.05,28.45,52.93,170.23,17.01,51.16,1.79,99.09,0.0
2023-12-08 15:30:00,2023-12-08,15,5.0,1602.17,155.79,178.05,49.35,55.31,137.33,17.01,51.16,1.79,99.09,0.0
2023-12-08 16:30:00,2023-12-08,16,5.0,2376.56,187.29,221.34,90.48,60.08,75.1,17.01,51.16,1.79,99.09,0.0
2023-12-08 17:30:00,2023-12-08,17,5.0,3097.53,215.82,259.65,132.98,60.08,13.05,17.01,51.16,1.79,99.09,0.0
2023-12-08 18:30:00,2023-12-08,18,5.0,3738.4,254.59,309.22,131.61,61.04,0.05,17.01,51.16,1.79,99.09,0.0
2023-12-08 19:30:00,2023-12-08,19,5.0,4005.43,296.03,360.52,120.64,60.56,0.02,17.01,51.16,1.79,99.09,0.0
2023-12-08 20:30:00,2023-12-08,20,5.0,3898.62,319.39,387.73,111.04,55.31,0.16,17.01,51.16,1.79,99.09,0.0
2023-12-08 21:30:00,2023-12-08,21,5.0,3738.4,332.58,400.11,102.82,51.02,0.57,17.01,51.16,1.79,99.09,0.0
2023-12-08 22:30:00,2023-12-08,22,5.0,3738.4,346.71,415.14,97.33,48.64,0.74,17.01,51.16,1.79,99.09,0.0
2023-12-08 23:30:00,2023-12-08,23,5.0,3471.37,329.99,392.69,89.11,41.48,1.05,17.01,51.16,1.79,99.09,0.0
2023-12-09 00:30:00,2023-12-09,0,5.0,2803.8,281.78,329.92,76.77,30.52,3.98,16.11,46.4,2.05,99.16,0.0
2023-12-09 01:30:00,2023-12-09,1,5.0,2216.34,244.18,282.11,58.95,23.37,13.41,16.11,46.4,2.05,99.16,0.0
2023-12-09 02:30:00,2023-12-09,2,5.0,1949.31,226.69,259.17,47.98,21.22,19.13,16.11,46.4,2.05,99.16,0.0
2023-12-09 03:30:00,2023-12-09,3,5.0,1815.8,220.0,250.01,42.5,20.5,21.1,16.11,46.4,2.05,99.16,0.0
2023-12-09 04:30:00,2023-12-09,4,5.0,1735.69,219.56,247.5,40.44,20.5,21.82,16.11,46.4,2.05,99.16,0.0
2023-12-09 05:30:00,2023-12-09,5,5.0,1762.39,224.07,251.23,41.47,21.22,19.49,16.11,46.4,2.05,99.16,0.0
2023-12-09 06:30:00,2023-12-09,6,5.0,1949.31,237.54,268.1,48.67,25.27,11.09,16.11,46.4,2.05,99.16,0.0
2023-12-09 07:30:00,2023-12-09,7,5.0,2483.37,269.19,310.06,58.95,33.38,1.02,16.11,46.4,2.05,99.16,0.0
2023-12-09 08:30:00,2023-12-09,8,5.0,2857.21,287.78,335.11,60.32,39.58,2.86,16.11,46.4,2.05,99.16,0.0
2023-12-09 09:30:00,2023-12-09,9,5.0,2910.61,289.65,338.6,58.95,45.3,13.95,16.11,46.4,2.05,99.16,0.0
2023-12-09 10:30:00,2023-12-09,10,5.0,2910.61,295.09,346.2,61.01,51.5,31.11,16.11,46.4,2.05,99.16,0.0
2023-12-09 11:30:00,2023-12-09,11,5.0,2643.59,290.48,339.09,60.32,59.13,63.66,16.11,46.4,2.05,99.16,0.0
2023-12-09 12:30:00,2023-12-09,12,5.0,1522.06,211.62,241.19,34.96,68.66,130.18,16.11,46.4,2.05,99.16,0.0
2023-12-09 13:30:00,2023-12-09,13,5.0,1228.33,188.28,213.2,26.05,64.85,148.77,16.11,46.4,2.05,99.16,0.0
2023-12-09 14:30:00,2023-12-09,14,5.0,1121.52,179.02,202.25,23.31,59.6,157.36,16.11,46.4,2.05,99.16,0.0
2023-12-09 15:30:00,2023-12-09,15,5.0,1455.31,191.92,220.27,39.76,56.27,133.04,16.11,46.4,2.05,99.16,0.0
2023-12-09 16:30:00,2023-12-09,16,5.0,2136.23,220.76,259.0,76.09,54.84,76.53,16.11,46.4,2.05,99.16,0.0
2023-12-09 17:30:00,2023-12-09,17,5.0,2750.4,240.94,286.99,115.16,51.02,17.34,16.11,46.4,2.05,99.16,0.0
2023-12-09 18:30:00,2023-12-09,18,5.0,3231.05,263.09,316.47,117.9,49.59,0.31,16.11,46.4,2.05,99.16,0.0
2023-12-09 19:30:00,2023-12-09,19,5.0,3284.45,277.17,336.02,106.93,47.68,0.31,16.11,46.4,2.05,99.16,0.0
2023-12-09 20:30:00,2023-12-09,20,5.0,3017.43,273.59,331.4,94.59,41.48,2.95,16.11,46.4,2.05,99.16,0.0
2023-12-09 21:30:00,2023-12-09,21,5.0,2723.69,264.43,317.92,81.57,36.24,10.55,16.11,46.4,2.05,99.16,0.0
2023-12-09 22:30:00,2023-12-09,22,5.0,2616.88,260.84,312.7,73.34,32.9,15.74,16.11,46.4,2.05,99.16,0.0
2023-12-09 23:30:00,2023-12-09,23,5.0,2349.85,239.8,284.8,64.43,26.94,18.42,16.11,46.4,2.05,99.16,0.0
2023-12-10 00:30:00,2023-12-10,0,5.0,1869.2,202.39,236.27,51.41,19.55,22.89,15.25,45.78,2.45,98.98,0.0
2023-12-10 01:30:00,2023-12-10,1,5.0,1548.77,175.2,202.33,41.47,17.17,26.82,15.25,45.78,2.45,98.98,0.0
2023-12-10 02:30:00,2023-12-10,2,5.0,1388.55,159.11,183.38,35.99,17.17,28.97,15.25,45.78,2.45,98.98,0.0
2023-12-10 03:30:00,2023-12-10,3,5.0,1295.09,151.1,173.8,32.22,18.12,33.26,15.25,45.78,2.45,98.98,0.0
2023-12-10 04:30:00,2023-12-10,4,5.0,1241.68,149.21,171.16,29.82,18.84,37.55,15.25,45.78,2.45,98.98,0.0
2023-12-10 05:30:00,2023-12-10,5,5.0,1241.68,152.53,174.36,29.47,20.27,40.41,15.25,45.78,2.45,98.98,0.0
2023-12-10 06:30:00,2023-12-10,6,5.0,1375.2,165.16,190.2,35.64,24.32,38.27,15.25,45.78,2.45,98.98,0.0
2023-12-10 07:30:00,2023-12-10,7,5.0,1735.69,188.43,222.08,52.78,30.99,25.39,15.25,45.78,2.45,98.98,0.0
2023-12-10 08:30:00,2023-12-10,8,5.0,1949.31,199.79,238.79,62.38,35.76,21.28,15.25,45.78,2.45,98.98,0.0
2023-12-10 09:30:00,2023-12-10,9,5.0,1789.09,191.76,230.88,51.41,40.05,43.63,15.25,45.78,2.45,98.98,0.0
2023-12-10 10:30:00,2023-12-10,10,5.0,1682.28,189.71,229.64,42.5,44.82,64.37,15.25,45.78,2.45,98.98,0.0
2023-12-10 11:30:00,2023-12-10,11,5.0,1508.71,193.14,232.72,35.64,50.07,95.84,15.25,45.78,2.45,98.98,0.0
2023-12-10 12:30:00,2023-12-10,12,5.0,1028.06,157.28,191.16,18.51,41.01,140.19,15.25,45.78,2.45,98.98,0.0
2023-12-10 13:30:00,2023-12-10,13,5.0,894.55,136.49,165.6,14.91,35.76,148.77,15.25,45.78,2.45,98.98,0.0
2023-12-10 14:30:00,2023-12-10,14,5.0,847.82,129.67,155.87,15.25,35.29,150.2,15.25,45.78,2.45,98.98,0.0
2023-12-10 15:30:00,2023-12-10,15,5.0,1054.76,140.53,169.05,26.39,39.58,135.9,15.25,45.78,2.45,98.98,0.0
2023-12-10 16:30:00,2023-12-10,16,5.0,1401.9,160.29,194.29,47.3,42.92,104.43,15.25,45.78,2.45,98.98,0.0
2023-12-10 17:30:00,2023-12-10,17,5.0,1695.63,173.24,211.9,69.23,41.48,67.95,15.25,45.78,2.45,98.98,0.0
2023-12-10 18:30:00,2023-12-10,18,5.0,1949.31,187.76,232.71,82.94,41.48,43.99,15.25,45.78,2.45,98.98,0.0
2023-12-10 19:30:00,2023-12-10,19,5.0,2109.53,204.06,255.52,80.2,41.48,40.05,15.25,45.78,2.45,98.98,0.0
2023-12-10 20:30:00,2023-12-10,20,5.0,2082.82,211.36,266.31,69.23,37.67,45.42,15.25,45.78,2.45,98.98,0.0
2023-12-10 21:30:00,2023-12-10,21,5.0,2136.23,218.03,275.78,65.8,33.86,42.56,15.25,45.78,2.45,98.98,0.0
2023-12-10 22:30:00,2023-12-10,22,5.0,2429.96,235.65,298.52,71.97,32.42,26.82,15.25,45.78,2.45,98.98,0.0
2023-12-10 23:30:00,2023-12-10,23,5.0,2483.37,236.66,299.06,73.34,28.13,15.02,15.25,45.78,2.45,98.98,0.0
2023-12-11 00:30:00,2023-12-11,0,5.0,2216.34,216.79,272.9,65.8,22.17,9.03,15.48,40.43,1.11,99.09,0.0
2023-12-11 01:30:00,2023-12-11,1,5.0,2162.93,214.27,269.92,59.63,24.08,2.39,15.48,40.43,1.11,99.09,0.0
2023-12-11 02:30:00,2023-12-11,2,5.0,2189.64,219.26,276.77,53.47,26.94,0.43,15.48,40.43,1.11,99.09,0.0
2023-12-11 03:30:00,2023-12-11,3,5.0,2243.04,224.26,284.8,48.67,30.28,0.07,15.48,40.43,1.11,99.09,0.0
2023-12-11 04:30:00,2023-12-11,4,5.0,2243.04,225.23,286.0,45.24,30.52,0.01,15.48,40.43,1.11,99.09,0.0
2023-12-11 05:30:00,2023-12-11,5,5.0,2269.74,222.84,284.08,43.87,30.28,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 06:30:00,2023-12-11,6,5.0,2670.29,242.61,311.06,44.55,35.76,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 07:30:00,2023-12-11,7,5.0,3845.21,307.27,396.21,47.98,47.21,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 08:30:00,2023-12-11,8,5.0,4913.33,355.49,460.27,52.09,53.41,0.54,15.48,40.43,1.11,99.09,0.0
2023-12-11 09:30:00,2023-12-11,9,5.0,5661.01,380.58,492.34,56.89,56.74,2.68,15.48,40.43,1.11,99.09,0.0
2023-12-11 10:30:00,2023-12-11,10,5.0,6408.69,423.21,545.92,78.83,66.76,6.44,15.48,40.43,1.11,99.09,0.0
2023-12-11 11:30:00,2023-12-11,11,5.0,7049.56,483.18,614.96,137.09,82.97,15.74,15.48,40.43,1.11,99.09,0.0
2023-12-11 12:30:00,2023-12-11,12,5.0,1708.98,153.53,199.64,72.66,94.41,77.96,15.48,40.43,1.11,99.09,0.0
2023-12-11 13:30:00,2023-12-11,13,5.0,1201.63,121.82,160.01,52.78,79.15,97.27,15.48,40.43,1.11,99.09,0.0
2023-12-11 14:30:00,2023-12-11,14,5.0,1188.28,122.83,161.25,52.78,82.02,104.43,15.48,40.43,1.11,99.09,0.0
2023-12-11 15:30:00,2023-12-11,15,5.0,2109.53,171.8,224.89,90.48,93.46,65.09,15.48,40.43,1.11,99.09,0.0
2023-12-11 16:30:00,2023-12-11,16,5.0,3578.19,246.07,320.11,130.24,103.95,14.31,15.48,40.43,1.11,99.09,0.0
2023-12-11 17:30:00,2023-12-11,17,5.0,4966.74,309.32,401.06,137.09,109.67,0.54,15.48,40.43,1.11,99.09,0.0
2023-12-11 18:30:00,2023-12-11,18,5.0,6729.13,414.97,531.86,145.32,125.89,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 19:30:00,2023-12-11,19,5.0,8438.11,552.31,698.3,156.28,143.05,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 20:30:00,2023-12-11,20,5.0,9826.66,680.23,852.06,164.51,150.68,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 21:30:00,2023-12-11,21,5.0,10787.96,782.26,972.49,172.73,152.59,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 22:30:00,2023-12-11,22,5.0,11108.4,822.09,1038.62,174.11,154.5,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-11 23:30:00,2023-12-11,23,5.0,9933.47,736.76,966.56,157.65,150.68,0.0,15.48,40.43,1.11,99.09,0.0
2023-12-12 00:30:00,2023-12-12,0,5.0,7690.43,598.08,812.99,134.35,129.7,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 01:30:00,2023-12-12,1,5.0,5874.63,493.46,678.33,111.04,92.51,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 02:30:00,2023-12-12,2,5.0,4539.49,430.27,577.42,93.22,61.99,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 03:30:00,2023-12-12,3,5.0,3898.62,407.28,526.95,81.57,45.78,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 04:30:00,2023-12-12,4,5.0,3578.19,404.5,506.72,74.71,39.1,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 05:30:00,2023-12-12,5,5.0,3524.78,406.25,497.41,69.92,37.19,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 06:30:00,2023-12-12,6,5.0,3845.21,427.63,518.09,64.43,41.48,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 07:30:00,2023-12-12,7,5.0,5073.55,496.5,601.39,62.38,53.41,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 08:30:00,2023-12-12,8,5.0,6408.69,557.5,675.55,63.75,61.04,0.34,15.92,41.94,0.94,99.0,0.0
2023-12-12 09:30:00,2023-12-12,9,5.0,6568.91,540.66,654.86,65.8,63.9,2.26,15.92,41.94,0.94,99.0,0.0
2023-12-12 10:30:00,2023-12-12,10,5.0,6301.88,510.21,621.16,80.88,67.71,6.88,15.92,41.94,0.94,99.0,0.0
2023-12-12 11:30:00,2023-12-12,11,5.0,5874.63,492.68,599.43,113.79,74.39,18.95,15.92,41.94,0.94,99.0,0.0
2023-12-12 12:30:00,2023-12-12,12,5.0,1401.9,161.94,194.3,54.15,77.25,103.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 13:30:00,2023-12-12,13,5.0,894.55,102.89,124.09,33.59,50.54,124.45,15.92,41.94,0.94,99.0,0.0
2023-12-12 14:30:00,2023-12-12,14,5.0,834.47,90.69,110.03,31.87,46.25,128.75,15.92,41.94,0.94,99.0,0.0
2023-12-12 15:30:00,2023-12-12,15,5.0,1842.5,137.09,172.49,82.94,67.71,72.96,15.92,41.94,0.94,99.0,0.0
2023-12-12 16:30:00,2023-12-12,16,5.0,3738.4,231.49,296.22,149.43,113.49,12.34,15.92,41.94,0.94,99.0,0.0
2023-12-12 17:30:00,2023-12-12,17,5.0,5874.63,329.82,424.12,180.96,165.94,0.46,15.92,41.94,0.94,99.0,0.0
2023-12-12 18:30:00,2023-12-12,18,5.0,8117.68,450.21,580.72,213.86,230.79,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 19:30:00,2023-12-12,19,5.0,9613.04,567.56,739.17,235.8,282.29,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 20:30:00,2023-12-12,20,5.0,9826.66,631.61,838.72,230.31,289.92,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 21:30:00,2023-12-12,21,5.0,8865.36,616.37,842.22,197.41,228.88,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 22:30:00,2023-12-12,22,5.0,7690.43,575.11,806.55,156.28,175.48,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-12 23:30:00,2023-12-12,23,5.0,6462.1,510.56,723.49,123.38,129.7,0.0,15.92,41.94,0.94,99.0,0.0
2023-12-13 00:30:00,2023-12-13,0,5.0,5233.76,439.29,615.19,101.45,94.41,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 01:30:00,2023-12-13,1,5.0,4486.08,399.34,541.72,87.74,73.43,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 02:30:00,2023-12-13,2,5.0,3952.03,373.67,488.93,78.83,61.04,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 03:30:00,2023-12-13,3,5.0,3685.0,363.73,461.76,72.66,54.36,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 04:30:00,2023-12-13,4,5.0,3578.19,357.77,443.99,68.55,51.98,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 05:30:00,2023-12-13,5,5.0,3524.78,357.06,436.93,67.17,52.45,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 06:30:00,2023-12-13,6,5.0,3898.62,378.51,462.16,67.17,58.17,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 07:30:00,2023-12-13,7,5.0,5500.79,479.11,587.27,70.6,71.53,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 08:30:00,2023-12-13,8,5.0,7690.43,609.18,747.72,77.46,77.25,0.32,15.54,41.68,1.33,99.15,0.0
2023-12-13 09:30:00,2023-12-13,9,5.0,9506.23,724.32,890.74,87.05,81.06,1.77,15.54,41.68,1.33,99.15,0.0
2023-12-13 10:30:00,2023-12-13,10,5.0,10574.34,798.49,985.34,117.9,91.55,5.1,15.54,41.68,1.33,99.15,0.0
2023-12-13 11:30:00,2023-12-13,11,5.0,10681.15,833.99,1022.76,191.93,103.95,15.74,15.54,41.68,1.33,99.15,0.0
2023-12-13 12:30:00,2023-12-13,12,5.0,2243.04,243.06,290.91,87.05,129.7,87.98,15.54,41.68,1.33,99.15,0.0
2023-12-13 13:30:00,2023-12-13,13,5.0,1308.44,163.29,197.53,50.72,90.6,120.16,15.54,41.68,1.33,99.15,0.0
2023-12-13 14:30:00,2023-12-13,14,5.0,1108.17,143.42,174.28,40.78,78.2,133.04,15.54,41.68,1.33,99.15,0.0
2023-12-13 15:30:00,2023-12-13,15,5.0,1815.8,173.07,215.22,71.97,79.15,88.69,15.54,41.68,1.33,99.15,0.0
2023-12-13 16:30:00,2023-12-13,16,5.0,3177.64,235.18,299.45,117.9,84.88,21.99,15.54,41.68,1.33,99.15,0.0
2023-12-13 17:30:00,2023-12-13,17,5.0,4432.68,285.14,369.67,126.12,86.78,0.98,15.54,41.68,1.33,99.15,0.0
2023-12-13 18:30:00,2023-12-13,18,5.0,5447.39,334.95,440.08,120.64,89.65,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 19:30:00,2023-12-13,19,5.0,5874.63,373.11,497.22,116.53,86.78,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 20:30:00,2023-12-13,20,5.0,5714.42,388.8,522.92,112.41,77.25,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 21:30:00,2023-12-13,21,5.0,5447.39,393.4,523.79,106.93,68.66,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 22:30:00,2023-12-13,22,5.0,5180.36,390.68,515.43,100.08,61.99,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-13 23:30:00,2023-12-13,23,5.0,4432.68,344.6,451.31,90.48,48.64,0.0,15.54,41.68,1.33,99.15,0.0
2023-12-14 00:30:00,2023-12-14,0,5.0,3337.86,270.69,350.96,78.14,34.33,0.01,14.26,48.47,2.13,99.25,0.0
2023-12-14 01:30:00,2023-12-14,1,5.0,2670.29,230.28,292.34,67.17,28.85,0.08,14.26,48.47,2.13,99.25,0.0
2023-12-14 02:30:00,2023-12-14,2,5.0,2323.15,210.19,262.88,60.32,26.46,0.34,14.26,48.47,2.13,99.25,0.0
2023-12-14 03:30:00,2023-12-14,3,5.0,2109.53,198.52,246.84,55.52,25.03,0.73,14.26,48.47,2.13,99.25,0.0
2023-12-14 04:30:00,2023-12-14,4,5.0,2056.12,195.21,241.32,52.78,24.8,0.75,14.26,48.47,2.13,99.25,0.0
2023-12-14 05:30:00,2023-12-14,5,5.0,2136.23,202.17,249.09,52.09,25.99,0.31,14.26,48.47,2.13,99.25,0.0
2023-12-14 06:30:00,2023-12-14,6,5.0,2643.59,233.92,288.65,53.47,32.9,0.03,14.26,48.47,2.13,99.25,0.0
2023-12-14 07:30:00,2023-12-14,7,5.0,3738.4,295.24,367.77,58.26,43.87,0.11,14.26,48.47,2.13,99.25,0.0
2023-12-14 08:30:00,2023-12-14,8,5.0,4219.06,306.69,383.77,62.38,47.68,2.01,14.26,48.47,2.13,99.25,0.0
2023-12-14 09:30:00,2023-12-14,9,5.0,3257.75,245.21,305.52,64.43,49.11,10.82,14.26,48.47,2.13,99.25,0.0
2023-12-14 10:30:00,2023-12-14,10,5.0,2830.51,226.77,282.54,63.06,53.88,25.03,14.26,48.47,2.13,99.25,0.0
2023-12-14 11:30:00,2023-12-14,11,5.0,2243.04,201.94,248.4,58.26,59.13,48.64,14.26,48.47,2.13,99.25,0.0
2023-12-14 12:30:00,2023-12-14,12,5.0,1148.22,139.62,166.99,35.3,47.68,101.57,14.26,48.47,2.13,99.25,0.0
2023-12-14 13:30:00,2023-12-14,13,5.0,934.6,130.16,153.69,27.42,39.58,120.16,14.26,48.47,2.13,99.25,0.0
2023-12-14 14:30:00,2023-12-14,14,5.0,907.9,134.83,157.66,26.39,39.1,130.18,14.26,48.47,2.13,99.25,0.0
2023-12-14 15:30:00,2023-12-14,15,5.0,1188.28,154.16,180.95,39.76,43.39,117.3,14.26,48.47,2.13,99.25,0.0
2023-12-14 16:30:00,2023-12-14,16,5.0,1708.98,183.76,218.12,69.23,48.16,80.82,14.26,48.47,2.13,99.25,0.0
2023-12-14 17:30:00,2023-12-14,17,5.0,2189.64,208.7,249.57,104.19,49.11,34.33,14.26,48.47,2.13,99.25,0.0
2023-12-14 18:30:00,2023-12-14,18,5.0,2857.21,249.28,301.21,124.75,52.93,4.07,14.26,48.47,2.13,99.25,0.0
